id,name,type,parts_count,part_1_link,part_1_duration,part_2_link,part_2_duration,part_3_link,part_3_duration,venue,read_type,series
385372,سوره احزاب آیات 21 تا 48,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312348&VALID=TRUE&q=11,35:21,,,,,افریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385373,سوره زمر آیات 68 تا آخر، تكویر آیات 1تا 21,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312797&VALID=TRUE&q=11,24:24,,,,,مسجد الاقصی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385374,سوره شوری آیات 49 تا آخر، سوره تحریم,,0,http://player.iranseda.ir/quran-player/?g=385374&w=46,,,,,,,,
385375,سوره شوری آیات 49 تا آخر و حاقه 1 تا 24,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312398&VALID=TRUE&q=11,19:23,,,,,پاکستان,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385376,سوره حجرات آیات 1 تا آخر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312386&VALID=TRUE&q=11,35:27,,,,,مسجد الاقصی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385378,سوره قاف، غاشیه,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=313100&VALID=TRUE&q=11,35:32,,,,,آفریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385379,سوره قمر آیات 49 تا آخر، رحمن 1 تا 20، بلد 1 تا 4، بلد 8 تا آخر، شمس 1 تا 13,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312367&VALID=TRUE&q=11,28:24,,,,,مراکش,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385380,سوره واقعه آیات 1 تا 38، حمد، بقره 1 تا 5,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=313121&VALID=TRUE&q=11,21:24,,,,,مسجد الاقصی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385381,سوره صف، غاشیه، نصر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=330832&VALID=TRUE&q=11,18:56,,,,,فلسطین، مسجد الاقصی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385384,سوره مریم آیات 1 تا 36، تكویر، قدر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=313102&VALID=TRUE&q=11,37:25,,,,,قاهره,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
385385,سوره یوسف آیات 1 تا 24، تكویر,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=312359&VALID=TRUE&q=11,52:25,,,,,مصر، شهر اسکندریه,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398439,سوره یوسف آیات 1 تا 29,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309361&VALID=TRUE&q=11,36:14,,,,,آفریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398450,سوره احزاب آیات 21 تا 37,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309365&VALID=TRUE&q=11,28:32,,,,,مصر ، شهر قاهره,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398451,سوره مریم آیات 1 تا 26,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309376&VALID=TRUE&q=11,27:15,,,,,آفریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398452,سوره قمر 54 تا آخر، رحمن 1 تا 27، بلد، شمس، فاتحه، بقره 1 تا 2,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309394&VALID=TRUE&q=11,27:29,,,,,مصر,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398453,سوره مریم آیات 1 تا 36,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=330999&VALID=TRUE&q=11,27:56,,,,,کشور مغرب، شهر رباط، قصر پادشاه مغرب (ملک محمد پنجم ),تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398456,سوره مزمل، ضحی، انشراح، تین,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309464&VALID=TRUE&q=11,25:21,,,,,مصر ، شهر قاهره ، مسجد امام حسین ( ع ),تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398458,سوره حجر 85 تا آخر، قیامه، نصر، اخلاص، فلق، ناس، فاتحه,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309573&VALID=TRUE&q=11,33:23,,,,,آفریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
398460,سوره تحریم 1 تا 8,تحقیق — مجلسی,1,http://player.iranseda.ir/downloadfile?attid=309575&VALID=TRUE&q=11,13:47,,,,,آفریقای جنوبی,تلاوت مستقل,تلاوت تحقيق قاريان غير ايراني
